       color1       color2       pixelRatio      Response
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00         1.00       15000.00         2.00
       15.00         1.00       15000.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       43.00        36.00        1194.00         1.00
       43.00        36.00        1194.00         1.00
       43.00        36.00        1194.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       57.00        75.00         760.00         1.00
       57.00        75.00         760.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       29.00        44.00         659.00         1.00
       29.00        44.00         659.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       29.00        53.00         547.00         2.00
       29.00        53.00         547.00         2.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       15.00         1.00       15000.00         2.00
       15.00         1.00       15000.00         2.00
       15.00         1.00       15000.00         2.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       29.00        21.00        1380.00         1.00
       29.00        21.00        1380.00         1.00
       29.00        21.00        1380.00         1.00
       29.00        21.00        1380.00         1.00
       29.00        21.00        1380.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       57.00        53.00        1075.00         1.00
       57.00        53.00        1075.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       27.00        22.00        1227.00         1.00
       27.00        22.00        1227.00         1.00
       27.00        22.00        1227.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       41.00        52.00         788.00         1.00
       41.00        52.00         788.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       68.00        72.00         944.00         1.00
       68.00        72.00         944.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       57.00        71.00         802.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       29.00        53.00         547.00         2.00
       29.00        53.00         547.00         2.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       29.00        32.00         906.00         1.00
       29.00        32.00         906.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       15.00         1.00       15000.00         2.00
       15.00         1.00       15000.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       57.00        54.00        1055.00         1.00
       57.00        54.00        1055.00         1.00
       68.00        75.00         906.00         1.00
       68.00        75.00         906.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       14.00        18.00         777.00         1.00
       14.00        18.00         777.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       41.00        53.00         773.00         1.00
       41.00        53.00         773.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       68.00        75.00         906.00         1.00
       68.00        75.00         906.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       41.00        51.00         803.00         1.00
       41.00        51.00         803.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       14.00         1.00       14000.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       29.00        22.00        1318.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        32.00        1281.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       29.00        32.00         906.00         1.00
       29.00        32.00         906.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       15.00         1.00       15000.00         2.00
       15.00         1.00       15000.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       57.00        54.00        1055.00         1.00
       57.00        54.00        1055.00         1.00
       68.00        75.00         906.00         1.00
       68.00        75.00         906.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       14.00        18.00         777.00         1.00
       14.00        18.00         777.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       41.00        53.00         773.00         1.00
       41.00        53.00         773.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       68.00        75.00         906.00         1.00
       68.00        75.00         906.00         1.00
       71.00        88.00         806.00         1.00
       71.00        88.00         806.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       41.00        51.00         803.00         1.00
       41.00        51.00         803.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       15.00        21.00         714.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       29.00        27.00        1074.00         1.00
       29.00        27.00        1074.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        43.00         953.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       54.00        60.00         900.00         1.00
       54.00        60.00         900.00         1.00
       27.00        36.00         750.00         1.00
       27.00        36.00         750.00         1.00
       27.00        36.00         750.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       54.00        52.00        1038.00         1.00
       54.00        52.00        1038.00         1.00
       54.00        52.00        1038.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       54.00        64.00         843.00         1.00
       54.00        64.00         843.00         1.00
       43.00        52.00         826.00         1.00
       43.00        52.00         826.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       27.00        21.00        1285.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       54.00        53.00        1018.00         1.00
       54.00        53.00        1018.00         1.00
       54.00        53.00        1018.00         1.00
       68.00        75.00         906.00         1.00
       68.00        75.00         906.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        85.00         835.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       57.00        72.00         791.00         1.00
       57.00        64.00         890.00         1.00
       57.00        64.00         890.00         1.00
       41.00        51.00         803.00         1.00
       41.00        51.00         803.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00        11.00        1272.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       27.00        34.00         794.00         1.00
       27.00        34.00         794.00         1.00
       27.00        34.00         794.00         1.00
       41.00        51.00         803.00         1.00
       41.00        51.00         803.00         1.00
       41.00        44.00         931.00         1.00
       41.00        44.00         931.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       41.00        60.00         683.00         1.00
       41.00        60.00         683.00         1.00
       41.00        60.00         683.00         1.00
       15.00        26.00         576.00         2.00
       15.00        26.00         576.00         2.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       54.00        60.00         900.00         1.00
       54.00        60.00         900.00         1.00
       54.00        60.00         900.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       54.00        71.00         760.00         1.00
       54.00        71.00         760.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       14.00        18.00         777.00         1.00
       14.00        18.00         777.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00        22.00         636.00         2.00
       14.00        22.00         636.00         2.00
       27.00        34.00         794.00         1.00
       27.00        34.00         794.00         1.00
       27.00        34.00         794.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       54.00        53.00        1018.00         1.00
       54.00        53.00        1018.00         1.00
       54.00        53.00        1018.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       68.00        71.00         957.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        68.00         838.00         1.00
       57.00        68.00         838.00         1.00
       29.00        51.00         568.00         2.00
       29.00        51.00         568.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00        18.00         777.00         1.00
       14.00        18.00         777.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       29.00        44.00         659.00         1.00
       29.00        44.00         659.00         1.00
       29.00        44.00         659.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       29.00        43.00         674.00         1.00
       29.00        43.00         674.00         1.00
       29.00        43.00         674.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       29.00        34.00         852.00         1.00
       29.00        34.00         852.00         1.00
       29.00        34.00         852.00         1.00
       43.00        53.00         811.00         1.00
       43.00        53.00         811.00         1.00
       54.00        60.00         900.00         1.00
       54.00        60.00         900.00         1.00
       54.00        60.00         900.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        77.00         922.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       57.00        68.00         838.00         1.00
       57.00        68.00         838.00         1.00
       29.00        51.00         568.00         2.00
       29.00        51.00         568.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00        18.00         777.00         1.00
       14.00        18.00         777.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       29.00        44.00         659.00         1.00
       29.00        44.00         659.00         1.00
       29.00        44.00         659.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        44.00         977.00         1.00
       43.00        62.00         693.00         1.00
       43.00        62.00         693.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       57.00        62.00         919.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       29.00        36.00         805.00         1.00
       29.00        36.00         805.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       15.00        18.00         833.00         1.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       27.00        18.00        1500.00         2.00
       43.00        51.00         843.00         1.00
       43.00        51.00         843.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       54.00        62.00         870.00         1.00
       68.00        77.00         883.00         1.00
       68.00        77.00         883.00         1.00
       71.00        80.00         887.00         1.00
       71.00        80.00         887.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       68.00        80.00         850.00         1.00
       57.00        80.00         712.00         1.00
       57.00        80.00         712.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       57.00        77.00         740.00         1.00
       43.00        60.00         716.00         1.00
       43.00        60.00         716.00         1.00
       29.00        43.00         674.00         1.00
       29.00        43.00         674.00         1.00
       29.00        43.00         674.00         1.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       14.00        17.00         823.00         1.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       15.00         9.00        1666.00         2.00
       14.00         9.00        1555.00         2.00
       14.00         9.00        1555.00         2.00
       29.00        34.00         852.00         1.00
       29.00        34.00         852.00         1.00
       29.00        34.00         852.00         1.00
       43.00        53.00         811.00         1.00
